source_id	source_locator	source_form	word_count	license_id	selection_status	candidate_level	candidate_domain	note
S6	MADOran_Sentences.tsv:Sentno=120	الي ما هو ليك غير يعييك	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=121	عزيزتي جزائرية واجد باش نصلح اوتوروت من غربه مغنية الى شرقه طارف ببروصادون ادا بينتيلي بلي هنا هو اهم شرط لزواج .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=122	ردت عليه قاتله عزيزي جزايري اني واجدة باش نعاود موراك ببابيي مشوار ادا بينتلي بلي شاب جزايري ميهمهش زين شيرة و يشوف غير فعايل	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=123	اخت سناء كيراكي و كيراهم ناس وهران	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=124	راني غايا غايا ونهديلكم هدي الغنية	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=125	@@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ داورو ها شبيبة داورو @@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ	11	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=126	حنا عدنا تاريخ ماشي غير هدرة في الريح	8	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=127	تالي فينا شيخ ما شي لبارح بدينا	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=128	لا شيعا لا لا نفيخ حنايا عدنا ساس صحيح	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=129	عمر راسك مليح و هدا العام الشوبيونا	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=130	و هايا هايا داورو هاشبيبة داورو	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=131	وهايا هايا وفكرونا بيام زمان	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=132	وهايا هايا عيطو لصوارا يصورو	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=133	وهايا هايا قولنالكم فور و مزال	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=134	عدنا جمهور مريض في الستاد روبلة مهبولة	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=135	نحبس ولا نزيد ولا سايي بركانا	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=136	ماعدناش الفيد ومافيناش الي يتبلى	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=137	كيتنود تحسب عيد تقول نتا برشلونا	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=138	الا ربحنا دزاقات تتخبل قاع الحية	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=139	الروبلة و علامات وشا نحكيلك يا خويا	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=140	النار عليها قدات هي ممو عينيا	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=141	حنايا اولوفات ساكنتنا هذي الجنية	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=142	عمر راسك مليح و هدا العام الشوبيونا	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=143	. ايا من بعد ايا	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=144	ا ربي سيدي عييت بزاف انا والله الشكوة لربي منعرت علاش دارو الليسي ? لوكان غير تضرب الزنزلة مشي خير ? وقاع الكوليجات يطيحو ?	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=146	وليزاقريصيون ما تلبسي ني ذهب ني والو وما تبينيش بورطابل تاعك وشوفي ايالا يخونوك	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=147	هوما ليجون يغريسوك ايلا شافوك تبيني في دوك الخواتم والمسايس وراكي عارفة بصح لا ماكان غير الخير ان شالله	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=150	ليوم ديك دليلة قبلت تتزوج بواحد ديجا متزوج و قابلة بلي شرع حلل ربعة بصح كون رجلها يبغي يتزوج عليها تقوله شرع تعرفوه غير فنسا شاولا تتزوج عليا غير هادي لي متصراش ارواح نتا وفهم	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=152	و الله كبيرة مصباح راني ندور هنا عند جامعة نسقسي هكا مكانش قاع لي بغا يقولي سيرتو شيرات لي نقولها مسكينة تحشم هكا و انا نخاف	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=156	علاه تخمم علينا نتا دروك راني نسقسي هدا مكان ما فيه والو ايا صفا و الله كبيرة جامعة هنا . ما صبت ما نهدر .	25	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=158	خصك حاجة . ما خصني والو خصني نتيا بصراحة .	10	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=159	أنا ?	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=160	واه و الله عجبتيني ناس ملاح عاقلة	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=161	يسلمك .	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=163	خويا شا راك تحوس اقزكتمون .	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=164	ما راني نحوس والو بصراحة مادام مكان ني غاشي ني والو أنا و الله غي نقولهالك علبالك بلي انا سماطة انا سامط ه راكي تضحكي باينة بنت حلال و الله	30	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=165	يسلمك .	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=166	بصح مسرارة .	3	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=169	شهر ?	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=170	مشتنيش قاع مشتنيش ?	4	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=171	لا جامي .	3	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=175	ادا مجابوهش براس شبانية نطير لسما و نجيبلك لوطو و نجيبها شابة على خطرك مكانش فيها هدرة .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=178	يا أنا سامط واه لا سامط نقعد هنا .	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=182	صحا قولي ختي سمحيلي الله يرحم شوابين سمحيلي .	9	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=183	واه	1	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=185	انشاء الله	2	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=186	يا قالت انشاء الله املي سير ? أيا غدوة نشاء الله على 4 راني هنا .	16	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=187	صحا فطوركم . فوهران فصيف فرح و زواج هادي مواكل هدا هاراج و عرس هرس يا لوكان مجاش فيه زغاريت	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=188	و فخريف شيعة زواج على حواج ها رواح نقولك ادا بغيت تكسب اكسب ارض كبيرة نهار صبا تغنيك و لا بغيت تتزوج تزوج مع مرا كبيرة نهار لي تغرق دبر عليك و عازب الا عوج بغا زواج .	38	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
