"source_uid"	"source_id"	"source_locator"	"sentno"	"arabic_original"	"word_count"	"source_file"	"license_id"	"source_status"	"darija_provenance"	"enrichment_state"
"madoran-s6-sentno-0078"	"S6"	"MADOran_Sentences.tsv#Sentno=78"	"78"	"@@Lاط@@ذ قالك وحد النهار وحد المعسكري شركة قادرة هود لوهران دخل عند حانوت تع الالكتروميناجي قاله شحال هد المشينا لافي ( الة الغسيل ) ايا مول لحانوت قاللو منبيعش للمعسكريين"	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0079"	"S6"	"MADOran_Sentences.tsv#Sentno=79"	"79"	"ايا عاود على غدوا ولا بستيل وخداخور و قاله شحال هد المشينة لافي مول حانوت قاله منبيعش للمعسكريين ."	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0080"	"S6"	"MADOran_Sentences.tsv#Sentno=80"	"80"	"اييا عاود غدوا جا ببيريك باش ميعقلش عليه و قاله شحال هده المشينة لافي قاله مانبيعش للمعسكريين"	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0081"	"S6"	"MADOran_Sentences.tsv#Sentno=81"	"81"	"ايا قاله كيفاش عرفتني بلي معسكري مول حانوت قاله هده فريجيدان مشي مشينا لافي"	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0082"	"S6"	"MADOran_Sentences.tsv#Sentno=82"	"82"	"قالك واحد ليفريزون تع باتيسري يدير بانشوكولا و كرواسون يديه لواحد دوار ايا دار اكسيدون كلشي دفق في لرض جاو صحاب دوار بمطارق يقولو عقارب عقارب بصح علاع قالو عقارب باسكو بنالهم كرواسون كي عقرب"	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0083"	"S6"	"MADOran_Sentences.tsv#Sentno=83"	"83"	"واحد نقرا سمع بلي واحد كاين واحد نقرا وخداخور يسكن فدوار قالهم و الله غير نروحو عنده نشوف هدا نقرا غادي نكمل عليه ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0084"	"S6"	"MADOran_Sentences.tsv#Sentno=84"	"84"	"كي راح عنده يتمشى يتمشى هو يسكن في دوار في جبل لقا واحد شيباني قاله حمبوك هدا نقرا وين يسكن ?"	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0085"	"S6"	"MADOran_Sentences.tsv#Sentno=85"	"85"	"داك شيباني كان رافد قرعة تع غاز رفدها وقاله يسكن لهيه قال هدا شيباني يرفد قرعة تع غاز لاخور كي يكون ولا لدوارهم ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0086"	"S6"	"MADOran_Sentences.tsv#Sentno=86"	"86"	"واحد سيد عند ليكونتونار فلبور غبنوه ديوانا لراح للجامع يا ربي سلكني منهم يا ربي سلكني منهم لقا واحد يا ربي عطيني خبزة لقاه ماعندهش باش يتعشى قاله هاي كارونتميل غير خلي ربي ترونكيل"	"34"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0087"	"S6"	"MADOran_Sentences.tsv#Sentno=87"	"87"	"قالك واحدة شيبانية معندهاش سنين راحت عند دونتيست أيا سقساته شعال نيبان قالها ساميل 50 دينارو شعال دروص قالها فاميل 200 دينار قاتله ديرهوملي قاع نيبان"	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0088"	"S6"	"MADOran_Sentences.tsv#Sentno=88"	"88"	"واحد فرونسي سقسا ارجيغيا قاله علا نتوما مين تهدروا دخلو هدرتنا معاكم قاله انا جامي قلتها"	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0089"	"S6"	"MADOran_Sentences.tsv#Sentno=89"	"89"	"واحد مغندف قاضب طرف غلاصو دايره فشمس حبة غلاصو جا عنده صاحبه قاله شا راك دير قاله باغي نقضب فويت وين راهي ه"	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0090"	"S6"	"MADOran_Sentences.tsv#Sentno=90"	"90"	"واح بغا ينتاحر قعاد يطلع فوق بنك و يقيس روحه شافه وحد راجل قاله شا راك دير قاله باغي نقيس روحي قاله الا باغي تنتحر وتقيس روحك روح طلع فوق بطيمات وقيس روحك قاله علاه راك باغيني نموت ."	"39"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0091"	"S6"	"MADOran_Sentences.tsv#Sentno=91"	"91"	"خطرة واحد دخل عند كوافير ايا جمع قعد يحسن كي حسنله و كمل قاله خلصني قعد يفريفي ما لقاش عنده دراهم قاله معنديش قاله أملي قعد هنا كي تتغوفل خرج"	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0092"	"S6"	"MADOran_Sentences.tsv#Sentno=92"	"92"	"واحد شومور حطيست كان يحوس على خدمة يدور يدور دخل كزيرنة قلاهم ماخصكمش كلونيل هنا صاحبي ه لا ماخصناش صحيت"	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0093"	"S6"	"MADOran_Sentences.tsv#Sentno=93"	"93"	"اويحي قالهم هدا شعب يبغي ياكل كل يوم ياوغرت جوع كلبك يتبعك"	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0094"	"S6"	"MADOran_Sentences.tsv#Sentno=94"	"94"	"زعما شعب جوعه يتبع حكومة علبالها يدخل حبس خير باسكو هادي مشي هدرة و سقسوه كيفاش نتا قالو بلي عندك ألف كار هو قاله لا عندي الف و خمسمية بصح على مرتي"	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0095"	"S6"	"MADOran_Sentences.tsv#Sentno=95"	"95"	"كيفاش مرتك عندها قالهم كيفها كيفكم مواطنة جزايرية عندها حق تدي شوف اسيدي ايا يروح واحد شعب ولا مواطن عادي مسكين و لا قليل شوف الا يعطوه و الله ما يكحل عليها وولد عباس رى يس تع حزب @@Lاط@@ًLٌ قالهم حنا رنا عايشين خير من لسويد هادا مشي مخلخل في عقله هدا مهبول"	"52"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0096"	"S6"	"MADOran_Sentences.tsv#Sentno=96"	"96"	"ليوم فلمسلسل مين كان مرزاق يعنق في حبيبته جداتي قاتلي صاي لقا خته قتلها واه صايي لقاها مسكين قاتلي و انا كنت حاسبة زوليخة هي لي خته"	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0097"	"S6"	"MADOran_Sentences.tsv#Sentno=97"	"97"	"واحد سيد يموت من مرته قاتله روح شريلي بابوش كي هود للمرشي يشريلها بابوش كي جا طالع شاف طابلة تع دومينو و هو يموت على دومينو"	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0098"	"S6"	"MADOran_Sentences.tsv#Sentno=98"	"98"	"و مرته قاتله خوف مطوالش عليا عندك خمس دقايق تشريلي بابوش و تجي"	"13"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0099"	"S6"	"MADOran_Sentences.tsv#Sentno=99"	"99"	"و هو يموت على دومينو جا فات على حومة لقا جماعة يلعبو فدومينو دبل سيس طول ما ضربش ساعة ضرب 4 سوايع"	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0100"	"S6"	"MADOran_Sentences.tsv#Sentno=100"	"100"	"كي يدير كي يدير شا يقول لمرته دروك بطيت كي يقولها شا دار حط ببوشة عند باب حبة من حبة و حبة ططب حلت باب قاتله هدا وين تجي و الله لجبتهم أبيي من مرشي لدار ."	"37"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0101"	"S6"	"MADOran_Sentences.tsv#Sentno=101"	"101"	"وحد مرا كانت حاط ولدها فوق ماريو دخلت جارتها قالتلها علاه راكي حطاته فوق مريو قالتها باش كي يطيح نسمعه"	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0102"	"S6"	"MADOran_Sentences.tsv#Sentno=102"	"102"	"قالك واحد النهار واحد معسكري طلع لتموشنت ومشى لحانوت نتاع مواد غذائية وسقساه شعال يدير العلك ?"	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0103"	"S6"	"MADOran_Sentences.tsv#Sentno=103"	"103"	"قاله ما نبيعش انت معسكري . عاود رجع عنده غدوا ولابس حطه ."	"13"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0104"	"S6"	"MADOran_Sentences.tsv#Sentno=104"	"104"	"وسقساه شعال العلك ? قاله مانبيعش نتا معسكري خرج ومن بعد رجع عنده قاله كيفا ش عرفتني بلي معسكري"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0105"	"S6"	"MADOran_Sentences.tsv#Sentno=105"	"105"	"قاله التموشنتي هذا ماشي علك هادا جومبو"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0106"	"S6"	"MADOran_Sentences.tsv#Sentno=106"	"106"	"قالك وحد الوهراني فات على حومة في معسكر باللوطو ديكابوطابل ايا المعسكريين بدبو عليه سلامات سلامات حسبوه دار أكسيدون"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0107"	"S6"	"MADOran_Sentences.tsv#Sentno=107"	"107"	"مين يزيد مزيود جديد عند كل فاميلية وهرانية نفرحوا و نزهاو الا كانت شيرة و لا شير لخطرش غادي ينور الدار"	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0108"	"S6"	"MADOran_Sentences.tsv#Sentno=108"	"108"	"نعرضو قاع الغاشي كيم لحباب و جوارين ونديروا نفاس هي القصعة ."	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0109"	"S6"	"MADOran_Sentences.tsv#Sentno=109"	"109"	"نوجدوا لهم بركوكس و ليموناد و ما تقنة حلوة و قاطو و قهوة و لتاي و نحطوهم لناس معروضين و نفوتوها بالهدرة تقصارو غي ضحك قاع ديك لعشية ."	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0110"	"S6"	"MADOran_Sentences.tsv#Sentno=110"	"110"	"كاين لي يمد لنافسة دراهم و كاين لي يمد كادويات كل وحدة دجيب لنجمت عليه"	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0111"	"S6"	"MADOran_Sentences.tsv#Sentno=111"	"111"	"لي فيده كل يوم عيده زعما لي عنده دايمان يشري و فرحان"	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0112"	"S6"	"MADOran_Sentences.tsv#Sentno=112"	"112"	"لي حرثه فرد دكه جمل"	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0113"	"S6"	"MADOran_Sentences.tsv#Sentno=113"	"113"	"بهلول وموصي"	"2"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0114"	"S6"	"MADOran_Sentences.tsv#Sentno=114"	"114"	"خدم يا باقي لشاقي و كول يا مستراح"	"8"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0115"	"S6"	"MADOran_Sentences.tsv#Sentno=115"	"115"	"خبز دار يكلو براني"	"4"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0116"	"S6"	"MADOran_Sentences.tsv#Sentno=116"	"116"	"جات حماتي ليوم و بغات تتحكم فيا في داري و الله الا غايا قالو ناس زمان في عشنا و ينشنا في داري و باغيا تستعمرني"	"25"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0117"	"S6"	"MADOran_Sentences.tsv#Sentno=117"	"117"	"@@Lاط@@ذ الي باغها قاع خلاها قاع"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0118"	"S6"	"MADOran_Sentences.tsv#Sentno=118"	"118"	"كرش كبيرة تتقطع"	"3"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0119"	"S6"	"MADOran_Sentences.tsv#Sentno=119"	"119"	"مدبوحة تعيب على مسلوخة و مقطعة شابعة ضحك"	"8"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0120"	"S6"	"MADOran_Sentences.tsv#Sentno=120"	"120"	"الي ما هو ليك غير يعييك"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0121"	"S6"	"MADOran_Sentences.tsv#Sentno=121"	"121"	"عزيزتي جزائرية واجد باش نصلح اوتوروت من غربه مغنية الى شرقه طارف ببروصادون ادا بينتيلي بلي هنا هو اهم شرط لزواج ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0122"	"S6"	"MADOran_Sentences.tsv#Sentno=122"	"122"	"ردت عليه قاتله عزيزي جزايري اني واجدة باش نعاود موراك ببابيي مشوار ادا بينتلي بلي شاب جزايري ميهمهش زين شيرة و يشوف غير فعايل"	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0123"	"S6"	"MADOran_Sentences.tsv#Sentno=123"	"123"	"اخت سناء كيراكي و كيراهم ناس وهران"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0124"	"S6"	"MADOran_Sentences.tsv#Sentno=124"	"124"	"راني غايا غايا ونهديلكم هدي الغنية"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0125"	"S6"	"MADOran_Sentences.tsv#Sentno=125"	"125"	"@@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ داورو ها شبيبة داورو @@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ @@Lاط@@ذ"	"11"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0126"	"S6"	"MADOran_Sentences.tsv#Sentno=126"	"126"	"حنا عدنا تاريخ ماشي غير هدرة في الريح"	"8"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0127"	"S6"	"MADOran_Sentences.tsv#Sentno=127"	"127"	"تالي فينا شيخ ما شي لبارح بدينا"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0128"	"S6"	"MADOran_Sentences.tsv#Sentno=128"	"128"	"لا شيعا لا لا نفيخ حنايا عدنا ساس صحيح"	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0129"	"S6"	"MADOran_Sentences.tsv#Sentno=129"	"129"	"عمر راسك مليح و هدا العام الشوبيونا"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0130"	"S6"	"MADOran_Sentences.tsv#Sentno=130"	"130"	"و هايا هايا داورو هاشبيبة داورو"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0131"	"S6"	"MADOran_Sentences.tsv#Sentno=131"	"131"	"وهايا هايا وفكرونا بيام زمان"	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0132"	"S6"	"MADOran_Sentences.tsv#Sentno=132"	"132"	"وهايا هايا عيطو لصوارا يصورو"	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0133"	"S6"	"MADOran_Sentences.tsv#Sentno=133"	"133"	"وهايا هايا قولنالكم فور و مزال"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0134"	"S6"	"MADOran_Sentences.tsv#Sentno=134"	"134"	"عدنا جمهور مريض في الستاد روبلة مهبولة"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0135"	"S6"	"MADOran_Sentences.tsv#Sentno=135"	"135"	"نحبس ولا نزيد ولا سايي بركانا"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0136"	"S6"	"MADOran_Sentences.tsv#Sentno=136"	"136"	"ماعدناش الفيد ومافيناش الي يتبلى"	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
